,Q1_opt,Q2_opt,s,a1
463,[1.],[-36.],4.132338685771563,0.41308479436723455
464,[1.],[-36.66666667],4.132338685771563,0.41308479436723455
465,[1.],[-37.33333333],4.132338685771563,0.41308479436723455
466,[1.],[-38.],4.132338685771563,0.41308479436723455
467,[1.],[-38.66666667],4.132338685771563,0.41308479436723455
468,[1.],[-39.33333333],4.132338685771563,0.41308479436723455
469,[1.],[-40.],4.132338685771563,0.41308479436723455
470,[1.],[-40.66666667],4.132338685771563,0.41308479436723455
471,[1.],[-41.33333333],4.132338685771563,0.41308479436723455
472,[1.],[-42.],4.132338685771563,0.41308479436723455
473,[1.],[-42.66666667],4.132338685771563,0.41308479436723455
474,[1.],[-43.33333333],4.132338685771563,0.41308479436723455
475,[1.],[-44.],4.132338685771563,0.41308479436723455
476,[1.],[-44.66666667],4.132338685771563,0.41308479436723455
477,[1.],[-45.33333333],4.132338685771563,0.41308479436723455
478,[1.],[-46.],4.132338685771563,0.41308479436723455
479,[1.],[-46.66666667],4.132338685771563,0.41308479436723455
480,[1.],[-47.33333333],4.132338685771563,0.41308479436723455
481,[1.],[-48.],4.132338685771563,0.41308479436723455
482,[1.],[-48.66666667],4.132338685771563,0.41308479436723455
483,[1.],[-49.33333333],4.132338685771563,0.41308479436723455
484,[1.],[-50.],4.132338685771563,0.41308479436723455
485,[1.],[-50.66666667],4.132338685771563,0.41308479436723455
486,[1.],[-51.33333333],4.132338685771563,0.41308479436723455
487,[1.],[-52.],4.132338685771563,0.41308479436723455
488,[1.],[-52.66666667],4.132338685771563,0.41308479436723455
489,[1.],[-53.33333333],4.132338685771563,0.41308479436723455
490,[1.],[-54.],4.132338685771563,0.41308479436723455
491,[1.],[-54.66666667],4.132338685771563,0.41308479436723455
492,[1.],[-55.33333333],4.132338685771563,0.41308479436723455
493,[1.],[-56.],4.132338685771563,0.41308479436723455
494,[1.],[-56.66666667],4.132338685771563,0.41308479436723455
495,[1.],[-57.33333333],4.132338685771563,0.41308479436723455
496,[1.],[-58.],4.132338685771563,0.41308479436723455
497,[1.],[-58.66666667],4.132338685771563,0.41308479436723455
498,[1.],[-59.33333333],4.132338685771563,0.41308479436723455
499,[1.],[-60.],4.132338685771563,0.41308479436723455
500,[7.500665],[1.66622333],4.658157882587225,0.4793872063511333
501,[0.96030399],[5.38626135],4.658157882587225,0.4793872063511333
502,[1.],[4.66666667],4.658157882587225,0.4793872063511333
503,[1.],[4.],4.658157882587225,0.4793872063511333
504,[1.],[3.33333333],4.658157882587225,0.4793872063511333
505,[1.],[2.66666667],4.658157882587225,0.4793872063511333
506,[1.],[2.],4.658157882587225,0.4793872063511333
507,[1.],[1.33333333],4.658157882587225,0.4793872063511333
508,[0.03279213],[6.46991388],4.658157882587225,0.4793872063511333
509,[1.],[0.],4.658157882587225,0.4793872063511333
510,[1.],[-0.66666667],4.658157882587225,0.4793872063511333
511,[1.],[-1.33333333],4.658157882587225,0.4793872063511333
512,[1.],[-2.],4.658157882587225,0.4793872063511333
513,[1.],[-2.66666667],4.658157882587225,0.4793872063511333
514,[1.],[-3.33333333],4.658157882587225,0.4793872063511333
515,[1.],[-4.],4.658157882587225,0.4793872063511333
516,[1.],[-4.66666667],4.658157882587225,0.4793872063511333
517,[1.],[-5.33333333],4.658157882587225,0.4793872063511333
518,[1.],[-6.],4.658157882587225,0.4793872063511333
519,[1.],[-6.66666667],4.658157882587225,0.4793872063511333
520,[1.],[-7.33333333],4.658157882587225,0.4793872063511333
521,[1.],[-8.],4.658157882587225,0.4793872063511333
522,[1.],[-8.66666667],4.658157882587225,0.4793872063511333
523,[1.],[-9.33333333],4.658157882587225,0.4793872063511333
524,[1.],[-10.],4.658157882587225,0.4793872063511333
525,[1.],[-10.66666667],4.658157882587225,0.4793872063511333
526,[1.],[-11.33333333],4.658157882587225,0.4793872063511333
527,[1.],[-12.],4.658157882587225,0.4793872063511333
528,[1.],[-12.66666667],4.658157882587225,0.4793872063511333
529,[1.],[-13.33333333],4.658157882587225,0.4793872063511333
530,[1.],[-14.],4.658157882587225,0.4793872063511333
531,[1.],[-14.66666667],4.658157882587225,0.4793872063511333
532,[1.],[-15.33333333],4.658157882587225,0.4793872063511333
533,[1.],[-16.],4.658157882587225,0.4793872063511333
534,[1.],[-16.66666667],4.658157882587225,0.4793872063511333
535,[1.],[-17.33333333],4.658157882587225,0.4793872063511333
536,[1.],[-18.],4.658157882587225,0.4793872063511333
537,[1.],[-18.66666667],4.658157882587225,0.4793872063511333
538,[1.],[-19.33333333],4.658157882587225,0.4793872063511333
539,[1.],[-20.],4.658157882587225,0.4793872063511333
540,[1.],[-20.66666667],4.658157882587225,0.4793872063511333
541,[1.],[-21.33333333],4.658157882587225,0.4793872063511333
542,[1.],[-22.],4.658157882587225,0.4793872063511333
543,[1.],[-22.66666667],4.658157882587225,0.4793872063511333
544,[1.],[-23.33333333],4.658157882587225,0.4793872063511333
545,[1.],[-24.],4.658157882587225,0.4793872063511333
546,[1.],[-24.66666667],4.658157882587225,0.4793872063511333
547,[1.],[-25.33333333],4.658157882587225,0.4793872063511333
548,[1.],[-26.],4.658157882587225,0.4793872063511333
549,[1.],[-26.66666667],4.658157882587225,0.4793872063511333
550,[1.],[-27.33333333],4.658157882587225,0.4793872063511333
551,[1.],[-28.],4.658157882587225,0.4793872063511333
552,[1.],[-28.66666667],4.658157882587225,0.4793872063511333
553,[1.],[-29.33333333],4.658157882587225,0.4793872063511333
554,[1.],[-30.],4.658157882587225,0.4793872063511333
555,[1.],[-30.66666667],4.658157882587225,0.4793872063511333
556,[1.],[-31.33333333],4.658157882587225,0.4793872063511333
557,[1.],[-32.],4.658157882587225,0.4793872063511333
558,[1.],[-32.66666667],4.658157882587225,0.4793872063511333
559,[1.],[-33.33333333],4.658157882587225,0.4793872063511333
560,[1.],[-34.],4.658157882587225,0.4793872063511333
561,[1.],[-34.66666667],4.658157882587225,0.4793872063511333
562,[1.],[-35.33333333],4.658157882587225,0.4793872063511333
563,[1.],[-36.],4.658157882587225,0.4793872063511333
564,[1.],[-36.66666667],4.658157882587225,0.4793872063511333
565,[1.],[-37.33333333],4.658157882587225,0.4793872063511333
566,[1.],[-38.],4.658157882587225,0.4793872063511333
567,[1.],[-38.66666667],4.658157882587225,0.4793872063511333
568,[1.],[-39.33333333],4.658157882587225,0.4793872063511333
569,[1.],[-40.],4.658157882587225,0.4793872063511333
570,[1.],[-40.66666667],4.658157882587225,0.4793872063511333
571,[1.],[-41.33333333],4.658157882587225,0.4793872063511333
572,[1.],[-42.],4.658157882587225,0.4793872063511333
573,[1.],[-42.66666667],4.658157882587225,0.4793872063511333
574,[1.],[-43.33333333],4.658157882587225,0.4793872063511333
575,[1.],[-44.],4.658157882587225,0.4793872063511333
576,[1.],[-44.66666667],4.658157882587225,0.4793872063511333
577,[1.],[-45.33333333],4.658157882587225,0.4793872063511333
578,[1.],[-46.],4.658157882587225,0.4793872063511333
579,[1.],[-46.66666667],4.658157882587225,0.4793872063511333
580,[1.],[-47.33333333],4.658157882587225,0.4793872063511333
581,[1.],[-48.],4.658157882587225,0.4793872063511333
582,[1.],[-48.66666667],4.658157882587225,0.4793872063511333
583,[1.],[-49.33333333],4.658157882587225,0.4793872063511333
584,[1.],[-50.],4.658157882587225,0.4793872063511333
585,[1.],[-50.66666667],4.658157882587225,0.4793872063511333
586,[1.],[-51.33333333],4.658157882587225,0.4793872063511333
587,[1.],[-52.],4.658157882587225,0.4793872063511333
588,[1.],[-52.66666667],4.658157882587225,0.4793872063511333
589,[1.],[-53.33333333],4.658157882587225,0.4793872063511333
590,[1.],[-54.],4.658157882587225,0.4793872063511333
591,[1.],[-54.66666667],4.658157882587225,0.4793872063511333
592,[1.],[-55.33333333],4.658157882587225,0.4793872063511333
593,[1.],[-56.],4.658157882587225,0.4793872063511333
594,[1.],[-56.66666667],4.658157882587225,0.4793872063511333
595,[1.],[-57.33333333],4.658157882587225,0.4793872063511333
596,[1.],[-58.],4.658157882587225,0.4793872063511333
597,[1.],[-58.66666667],4.658157882587225,0.4793872063511333
598,[1.],[-59.33333333],4.658157882587225,0.4793872063511333
599,[1.],[-60.],4.658157882587225,0.4793872063511333
600,[5.68410962],[2.87726025],4.5276505228656845,0.4365705335386938
601,[0.51247247],[5.98337003],4.5276505228656845,0.4365705335386938
602,[1.],[4.66666667],4.5276505228656845,0.4365705335386938
603,[1.],[4.],4.5276505228656845,0.4365705335386938
604,[1.],[3.33333333],4.5276505228656845,0.4365705335386938
605,[1.],[2.66666667],4.5276505228656845,0.4365705335386938
606,[1.],[2.],4.5276505228656845,0.4365705335386938
607,[1.],[1.33333333],4.5276505228656845,0.4365705335386938
608,[0.00062932],[6.66289077],4.5276505228656845,0.4365705335386938
609,[1.],[0.],4.5276505228656845,0.4365705335386938
610,[1.],[-0.66666667],4.5276505228656845,0.4365705335386938
611,[1.],[-1.33333333],4.5276505228656845,0.4365705335386938
612,[1.],[-2.],4.5276505228656845,0.4365705335386938
613,[1.],[-2.66666667],4.5276505228656845,0.4365705335386938
614,[1.],[-3.33333333],4.5276505228656845,0.4365705335386938
615,[1.],[-4.],4.5276505228656845,0.4365705335386938
616,[1.],[-4.66666667],4.5276505228656845,0.4365705335386938
617,[1.],[-5.33333333],4.5276505228656845,0.4365705335386938
618,[1.],[-6.],4.5276505228656845,0.4365705335386938
619,[1.],[-6.66666667],4.5276505228656845,0.4365705335386938
620,[1.],[-7.33333333],4.5276505228656845,0.4365705335386938
621,[1.],[-8.],4.5276505228656845,0.4365705335386938
622,[1.],[-8.66666667],4.5276505228656845,0.4365705335386938
623,[1.],[-9.33333333],4.5276505228656845,0.4365705335386938
624,[1.],[-10.],4.5276505228656845,0.4365705335386938
625,[1.],[-10.66666667],4.5276505228656845,0.4365705335386938
626,[1.],[-11.33333333],4.5276505228656845,0.4365705335386938
627,[1.],[-12.],4.5276505228656845,0.4365705335386938
628,[1.],[-12.66666667],4.5276505228656845,0.4365705335386938
629,[1.],[-13.33333333],4.5276505228656845,0.4365705335386938
630,[1.],[-14.],4.5276505228656845,0.4365705335386938
631,[1.],[-14.66666667],4.5276505228656845,0.4365705335386938
632,[1.],[-15.33333333],4.5276505228656845,0.4365705335386938
633,[1.],[-16.],4.5276505228656845,0.4365705335386938
634,[1.],[-16.66666667],4.5276505228656845,0.4365705335386938
635,[1.],[-17.33333333],4.5276505228656845,0.4365705335386938
636,[1.],[-18.],4.5276505228656845,0.4365705335386938
637,[1.],[-18.66666667],4.5276505228656845,0.4365705335386938
638,[1.],[-19.33333333],4.5276505228656845,0.4365705335386938
639,[1.],[-20.],4.5276505228656845,0.4365705335386938
640,[1.],[-20.66666667],4.5276505228656845,0.4365705335386938
641,[1.],[-21.33333333],4.5276505228656845,0.4365705335386938
642,[1.],[-22.],4.5276505228656845,0.4365705335386938
643,[1.],[-22.66666667],4.5276505228656845,0.4365705335386938
644,[1.],[-23.33333333],4.5276505228656845,0.4365705335386938
645,[1.],[-24.],4.5276505228656845,0.4365705335386938
646,[1.],[-24.66666667],4.5276505228656845,0.4365705335386938
647,[1.],[-25.33333333],4.5276505228656845,0.4365705335386938
648,[1.],[-26.],4.5276505228656845,0.4365705335386938
649,[1.],[-26.66666667],4.5276505228656845,0.4365705335386938
650,[1.],[-27.33333333],4.5276505228656845,0.4365705335386938
651,[1.],[-28.],4.5276505228656845,0.4365705335386938
652,[1.],[-28.66666667],4.5276505228656845,0.4365705335386938
653,[1.],[-29.33333333],4.5276505228656845,0.4365705335386938
654,[1.],[-30.],4.5276505228656845,0.4365705335386938
655,[1.],[-30.66666667],4.5276505228656845,0.4365705335386938
656,[1.],[-31.33333333],4.5276505228656845,0.4365705335386938
657,[1.],[-32.],4.5276505228656845,0.4365705335386938
658,[1.],[-32.66666667],4.5276505228656845,0.4365705335386938
659,[1.],[-33.33333333],4.5276505228656845,0.4365705335386938
660,[1.],[-34.],4.5276505228656845,0.4365705335386938
661,[1.],[-34.66666667],4.5276505228656845,0.4365705335386938
662,[1.],[-35.33333333],4.5276505228656845,0.4365705335386938
663,[1.],[-36.],4.5276505228656845,0.4365705335386938
664,[1.],[-36.66666667],4.5276505228656845,0.4365705335386938
665,[1.],[-37.33333333],4.5276505228656845,0.4365705335386938
666,[1.],[-38.],4.5276505228656845,0.4365705335386938
667,[1.],[-38.66666667],4.5276505228656845,0.4365705335386938
668,[1.],[-39.33333333],4.5276505228656845,0.4365705335386938
669,[1.],[-40.],4.5276505228656845,0.4365705335386938
670,[1.],[-40.66666667],4.5276505228656845,0.4365705335386938
671,[1.],[-41.33333333],4.5276505228656845,0.4365705335386938
672,[1.],[-42.],4.5276505228656845,0.4365705335386938
673,[1.],[-42.66666667],4.5276505228656845,0.4365705335386938
674,[1.],[-43.33333333],4.5276505228656845,0.4365705335386938
675,[1.],[-44.],4.5276505228656845,0.4365705335386938
676,[1.],[-44.66666667],4.5276505228656845,0.4365705335386938
677,[1.],[-45.33333333],4.5276505228656845,0.4365705335386938
678,[1.],[-46.],4.5276505228656845,0.4365705335386938
679,[1.],[-46.66666667],4.5276505228656845,0.4365705335386938
680,[1.],[-47.33333333],4.5276505228656845,0.4365705335386938
681,[1.],[-48.],4.5276505228656845,0.4365705335386938
682,[1.],[-48.66666667],4.5276505228656845,0.4365705335386938
683,[1.],[-49.33333333],4.5276505228656845,0.4365705335386938
684,[1.],[-50.],4.5276505228656845,0.4365705335386938
685,[1.],[-50.66666667],4.5276505228656845,0.4365705335386938
686,[1.],[-51.33333333],4.5276505228656845,0.4365705335386938
687,[1.],[-52.],4.5276505228656845,0.4365705335386938
688,[1.],[-52.66666667],4.5276505228656845,0.4365705335386938
689,[1.],[-53.33333333],4.5276505228656845,0.4365705335386938
690,[1.],[-54.],4.5276505228656845,0.4365705335386938
691,[1.],[-54.66666667],4.5276505228656845,0.4365705335386938
692,[1.],[-55.33333333],4.5276505228656845,0.4365705335386938
693,[1.],[-56.],4.5276505228656845,0.4365705335386938
694,[1.],[-56.66666667],4.5276505228656845,0.4365705335386938
695,[1.],[-57.33333333],4.5276505228656845,0.4365705335386938
696,[1.],[-58.],4.5276505228656845,0.4365705335386938
697,[1.],[-58.66666667],4.5276505228656845,0.4365705335386938
698,[1.],[-59.33333333],4.5276505228656845,0.4365705335386938
699,[1.],[-60.],4.5276505228656845,0.4365705335386938
700,[9.56004589],[0.29330274],3.8312398560771377,0.6233843928247708
701,[3.76642652],[1.64476464],3.8312398560771377,0.6233843928247708
702,[1.64020429],[3.38625809],3.8312398560771377,0.6233843928247708
703,[0.75054789],[4.66520562],3.8312398560771377,0.6233843928247708
704,[0.37145111],[5.4284963],3.8312398560771377,0.6233843928247708
705,[0.1996846],[5.86792828],3.8312398560771377,0.6233843928247708
706,[0.11552046],[6.12757117],3.8312398560771377,0.6233843928247708
707,[0.28726583],[5.13458222],3.8312398560771377,0.6233843928247708
708,[0.04600003],[6.39066651],3.8312398560771377,0.6233843928247708
709,[1.],[0.],3.8312398560771377,0.6233843928247708
710,[1.],[-0.66666667],3.8312398560771377,0.6233843928247708
711,[1.],[-1.33333333],3.8312398560771377,0.6233843928247708
712,[1.],[-2.],3.8312398560771377,0.6233843928247708
713,[1.],[-2.66666667],3.8312398560771377,0.6233843928247708
714,[1.],[-3.33333333],3.8312398560771377,0.6233843928247708
715,[1.],[-4.],3.8312398560771377,0.6233843928247708
716,[1.],[-4.66666667],3.8312398560771377,0.6233843928247708
717,[1.],[-5.33333333],3.8312398560771377,0.6233843928247708
718,[1.],[-6.],3.8312398560771377,0.6233843928247708
719,[1.],[-6.66666667],3.8312398560771377,0.6233843928247708
720,[1.],[-7.33333333],3.8312398560771377,0.6233843928247708
721,[1.],[-8.],3.8312398560771377,0.6233843928247708
722,[1.],[-8.66666667],3.8312398560771377,0.6233843928247708
723,[1.],[-9.33333333],3.8312398560771377,0.6233843928247708
724,[1.],[-10.],3.8312398560771377,0.6233843928247708
725,[1.],[-10.66666667],3.8312398560771377,0.6233843928247708
726,[1.],[-11.33333333],3.8312398560771377,0.6233843928247708
727,[1.],[-12.],3.8312398560771377,0.6233843928247708
728,[1.],[-12.66666667],3.8312398560771377,0.6233843928247708
729,[1.],[-13.33333333],3.8312398560771377,0.6233843928247708
730,[1.],[-14.],3.8312398560771377,0.6233843928247708
731,[1.],[-14.66666667],3.8312398560771377,0.6233843928247708
732,[1.],[-15.33333333],3.8312398560771377,0.6233843928247708
733,[1.],[-16.],3.8312398560771377,0.6233843928247708
734,[1.],[-16.66666667],3.8312398560771377,0.6233843928247708
735,[1.],[-17.33333333],3.8312398560771377,0.6233843928247708
736,[1.],[-18.],3.8312398560771377,0.6233843928247708
737,[1.],[-18.66666667],3.8312398560771377,0.6233843928247708
738,[1.],[-19.33333333],3.8312398560771377,0.6233843928247708
739,[1.],[-20.],3.8312398560771377,0.6233843928247708
740,[1.],[-20.66666667],3.8312398560771377,0.6233843928247708
741,[1.],[-21.33333333],3.8312398560771377,0.6233843928247708
742,[1.],[-22.],3.8312398560771377,0.6233843928247708
743,[1.],[-22.66666667],3.8312398560771377,0.6233843928247708
744,[1.],[-23.33333333],3.8312398560771377,0.6233843928247708
745,[1.],[-24.],3.8312398560771377,0.6233843928247708
746,[1.],[-24.66666667],3.8312398560771377,0.6233843928247708
747,[1.],[-25.33333333],3.8312398560771377,0.6233843928247708
748,[1.],[-26.],3.8312398560771377,0.6233843928247708
749,[1.],[-26.66666667],3.8312398560771377,0.6233843928247708
750,[1.],[-27.33333333],3.8312398560771377,0.6233843928247708
751,[1.],[-28.],3.8312398560771377,0.6233843928247708
752,[1.],[-28.66666667],3.8312398560771377,0.6233843928247708
753,[1.],[-29.33333333],3.8312398560771377,0.6233843928247708
754,[1.],[-30.],3.8312398560771377,0.6233843928247708
755,[1.],[-30.66666667],3.8312398560771377,0.6233843928247708
756,[1.],[-31.33333333],3.8312398560771377,0.6233843928247708
757,[1.],[-32.],3.8312398560771377,0.6233843928247708
758,[1.],[-32.66666667],3.8312398560771377,0.6233843928247708
759,[1.],[-33.33333333],3.8312398560771377,0.6233843928247708
760,[1.],[-34.],3.8312398560771377,0.6233843928247708
761,[1.],[-34.66666667],3.8312398560771377,0.6233843928247708
762,[1.],[-35.33333333],3.8312398560771377,0.6233843928247708
763,[1.],[-36.],3.8312398560771377,0.6233843928247708
764,[1.],[-36.66666667],3.8312398560771377,0.6233843928247708
765,[1.],[-37.33333333],3.8312398560771377,0.6233843928247708
766,[1.],[-38.],3.8312398560771377,0.6233843928247708
767,[1.],[-38.66666667],3.8312398560771377,0.6233843928247708
768,[1.],[-39.33333333],3.8312398560771377,0.6233843928247708
